timestamp,x_uT,y_uT,z_uT
1772488113024,-39.93,-25.78,22.34
1772488113066,-43.70,-21.69,19.42
1772488113106,-41.93,-12.84,12.15
1772488113147,-40.86,-7.53,7.80
1772488113190,-39.64,-5.26,7.43
1772488113229,-38.91,-3.89,7.20
1772488113271,-38.83,-4.71,5.23
1772488113310,-38.64,-5.89,6.82
1772488113353,-38.53,-6.60,7.78
1772488113392,-35.95,-5.20,9.13
1772488113436,-33.42,-3.68,11.98
1772488113477,-31.90,-2.76,13.69
1772488113516,-31.57,-1.19,13.29
1772488113556,-31.38,-0.25,13.04
1772488113598,-28.50,3.33,7.72
1772488113639,-27.75,0.79,14.11
1772488113679,-27.30,-0.74,17.95
1772488113722,-26.78,-0.31,18.25
1772488113762,-24.06,3.08,11.16
1772488113804,-22.43,5.11,6.91
1772488113843,-26.25,1.24,15.30
1772488113886,-28.55,-1.08,20.34
1772488113926,-30.87,2.21,9.20
1772488113968,-31.17,3.83,4.31
1772488114007,-31.36,4.80,1.37
1772488114049,-29.36,1.42,17.20
1772488114090,-33.21,1.13,22.29
1772488114131,-35.52,0.96,25.35
1772488114171,-32.07,1.77,12.48
1772488114213,-30.00,2.25,4.77
1772488114254,-33.34,2.58,21.40
1772488114294,-27.42,2.70,36.32
1772488114337,-23.87,2.77,45.27
1772488114377,-25.59,2.75,27.50
1772488114419,-30.51,3.79,22.88
1772488114459,-33.47,4.41,20.11
1772488114501,-27.17,6.38,37.75
1772488114541,-23.39,7.57,48.33
1772488114582,-32.79,6.71,39.83
1772488114623,-32.07,4.53,23.87
1772488114664,-31.64,3.22,14.29
1772488114705,-27.27,4.47,33.94
1772488114745,-24.29,3.58,46.58
1772488114788,-22.49,3.05,54.16
1772488114827,-33.64,3.28,34.06
1772488114870,-40.33,3.41,22.00
1772488114909,-48.99,3.38,9.66
1772488114952,-36.92,-3.22,42.54
1772488114991,-29.67,-7.18,62.27
1772488115032,-44.06,-2.64,46.36
1772488115074,-40.36,2.44,21.66
1772488115114,-38.14,5.49,6.85
1772488115155,-37.17,-2.06,29.92
1772488115197,-36.59,-6.59,43.76
1772488115238,-43.26,-8.14,47.12
1772488115279,-35.77,0.30,20.78
1772488115321,-31.28,5.37,4.97
1772488115361,-36.69,1.87,17.40
1772488115403,-32.16,-4.09,29.23
1772488115442,-29.44,-7.66,36.33
1772488115485,-31.91,0.99,17.69
1772488115524,-33.40,6.18,6.50
1772488115565,-37.64,7.48,5.67
1772488115606,-37.41,-0.21,19.99
1772488115647,-37.28,-4.82,28.58
1772488115690,-41.82,0.77,17.97
1772488115730,-35.63,6.05,3.08
1772488115772,-31.92,9.22,-5.85
1772488115813,-43.48,2.72,14.01
1772488115853,-50.41,-1.18,25.93
1772488115894,-44.75,-8.35,40.88
1772488115935,-42.96,-0.40,14.70
1772488115975,-41.88,4.37,-1.00
1772488116018,-40.62,5.67,-9.33
1772488116057,-42.33,-1.34,27.84
1772488116099,-43.36,-5.54,50.15
1772488116140,-49.07,-5.70,57.53
1772488116180,-52.49,-5.79,61.96
1772488116223,-44.07,-1.92,28.25
1772488116263,-52.00,1.67,32.92
1772488116305,-56.76,3.83,35.72
1772488116345,-38.09,-1.60,53.94
1772488116386,-26.88,1.43,42.58
1772488116427,-41.25,3.25,35.76
1772488116468,-48.38,5.47,32.12
1772488116509,-52.66,6.80,29.94
1772488116549,-57.78,9.30,42.75
1772488116591,-60.44,7.39,24.11
1772488116632,-62.05,6.25,12.93
1772488116672,-49.59,6.97,-4.31
1772488116714,-42.11,8.10,-12.45
1772488116755,-44.32,8.78,-6.89
1772488116796,-39.93,2.06,9.31
1772488116838,-37.30,-1.98,19.02
1772488116880,-30.01,-3.01,30.41
1772488116919,-32.04,2.15,33.28
1772488116959,-33.25,5.24,35.00
1772488117001,-31.08,3.39,20.40
1772488117042,-29.77,2.28,11.64
1772488117083,-28.98,1.61,6.38
1772488117123,-33.10,3.54,3.88
1772488117165,-35.57,4.70,2.38
1772488117206,-31.70,0.74,14.87
1772488117248,-24.51,0.90,26.93
1772488117288,-20.19,1.00,34.17
1772488117329,-24.40,6.19,38.03
1772488117371,-26.93,9.31,40.34
1772488117411,-28.44,11.17,41.73
1772488117453,-27.10,8.08,15.74
1772488117492,-26.29,6.22,0.15
1772488117535,-30.75,7.98,-4.14
1772488117574,-32.52,0.27,12.34
1772488117616,-33.59,-4.36,22.23
1772488117656,-26.29,-4.48,33.52
1772488117698,-21.92,-4.55,40.29
1772488117738,-19.30,-4.59,44.35
1772488117779,-27.25,-3.42,26.21
1772488117822,-32.02,-2.71,15.33
1772488117861,-30.63,-4.11,-4.50
1772488117904,-36.52,0.94,-10.56
1772488117943,-40.06,3.98,-14.20
1772488117985,-38.98,1.14,0.31
1772488118026,-38.33,-0.56,9.01
1772488118067,-37.94,-1.58,14.23
1772488118107,-27.82,-0.01,31.25
1772488118148,-21.74,0.93,41.46
1772488118189,-29.88,6.70,44.23
1772488118231,-33.30,0.52,21.94
1772488118272,-35.36,-3.19,8.56
1772488118313,-29.87,-3.23,-10.15
1772488118355,-26.57,-3.26,-21.38
1772488118394,-24.59,-3.27,-28.12
1772488118437,-31.88,-6.52,-5.51
1772488118476,-36.25,-8.46,8.05
1772488118518,-28.58,-10.07,26.23
1772488118559,-25.87,-2.92,43.06
1772488118600,-24.25,1.36,53.16
1772488118640,-34.00,3.64,42.40
1772488118681,-39.85,5.01,35.94
1772488118723,-43.36,5.83,32.07
1772488118763,-38.20,6.07,9.75
1772488118805,-35.10,6.22,-3.65
1772488118846,-37.35,5.79,-0.09
1772488118888,-34.73,-0.06,11.79
1772488118927,-33.16,-3.58,18.92
1772488118969,-27.06,-7.03,33.08
1772488119010,-23.39,-9.10,41.58
1772488119050,-33.60,-5.65,43.49
1772488119091,-30.08,-2.24,22.07
1772488119132,-27.97,-0.19,9.21
1772488119173,-26.93,3.15,2.64
1772488119215,-26.59,-0.59,14.70
1772488119256,-26.38,-2.84,21.94
1772488119297,-31.21,-0.80,20.73
1772488119339,-34.10,0.42,20.00
1772488119379,-26.61,3.01,7.64
1772488119421,-35.31,3.79,9.37
1772488119461,-40.53,4.27,10.41
1772488119502,-37.26,-1.01,30.46
1772488119542,-41.19,1.60,14.25
1772488119585,-43.54,3.17,4.52
1772488119624,-38.49,3.82,-4.87
1772488119666,-35.45,4.21,-10.50
1772488119706,-36.90,0.30,20.12
1772488119748,-43.92,0.21,35.31
1772488119789,-48.13,0.15,44.42
1772488119830,-37.49,0.34,19.16
1772488119871,-45.22,2.74,23.26
1772488119911,-49.86,4.18,25.73
1772488119953,-35.66,2.83,46.96
1772488119993,-27.14,2.01,59.70
1772488120035,-37.04,3.45,53.96
1772488120076,-35.53,2.68,30.71
1772488120116,-34.63,2.22,16.77
1772488120159,-42.01,4.59,29.54
1772488120199,-33.16,5.07,52.23
1772488120239,-27.86,5.36,65.84
1772488120280,-39.15,5.46,47.92
1772488120322,-45.92,5.52,37.17
1772488120363,-47.98,5.42,28.36
1772488120404,-32.13,8.04,46.74
1772488120445,-22.62,9.61,57.77
1772488120487,-25.68,11.03,64.19
1772488120527,-30.90,6.39,37.02
