timestamp,x_uT,y_uT,z_uT
1772487756571,10.92,13.29,-106.72
1772487756611,11.16,11.77,-108.86
1772487756653,11.23,13.02,-107.54
1772487756693,11.53,7.65,-109.96
1772487756734,11.70,4.43,-111.42
1772487756775,11.30,19.81,-109.68
1772487756816,7.39,10.34,-104.85
1772487756856,5.04,4.66,-101.94
1772487756899,7.41,8.56,-100.85
1772487756938,8.83,10.91,-100.20
1772487756980,-139.37,46.13,-245.40
1772487757020,-228.29,-104.81,-332.52
1772487757062,-281.64,-195.37,-384.79
1772487757102,-313.65,-249.71,-416.15
1772487757144,-332.85,-282.31,-434.97
1772487757185,-344.38,-301.87,-446.26
1772487757227,-210.68,-313.61,-453.04
1772487757270,-130.46,-320.65,-457.10
1772487757307,-97.23,-324.88,-459.54
1772487757349,-203.00,-327.41,-461.00
1772487757389,-266.47,-328.93,-461.88
1772487757431,-304.55,-329.85,-462.41
1772487757471,-327.39,-330.39,-462.72
1772487757512,-341.10,-330.72,-462.91
1772487757553,-214.42,-330.92,-463.03
1772487757595,-138.41,-331.04,-463.10
1772487757636,-98.00,-331.11,-355.06
1772487757676,-203.47,-331.15,-302.27
1772487757717,-266.75,-331.18,-270.60
1772487757758,-304.71,-331.19,-186.21
1772487757800,-327.49,-331.20,-297.01
1772487757840,-341.16,-331.21,-363.48
1772487757882,-349.36,-331.21,-403.37
1772487757922,-354.28,-331.21,-427.30
1772487757963,-214.66,-331.21,-314.52
1772487758004,-128.11,-143.51,-239.01
1772487758045,-76.19,-30.88,-193.70
1772487758087,-23.33,-151.01,-186.24
1772487758128,-158.66,-223.09,-297.02
1772487758169,-239.86,-266.34,-363.49
1772487758210,-288.58,-292.29,-403.37
1772487758251,-317.82,-307.86,-427.30
1772487758291,-191.72,-113.68,-441.66
1772487758333,-111.52,-18.84,-326.97
1772487758373,-63.40,38.06,-258.15
1772487758415,-43.18,-109.65,-254.05
1772487758455,-170.57,-198.27,-337.71
1772487758497,-247.01,-251.45,-387.90
1772487758537,-292.87,-283.36,-418.02
1772487758579,-320.39,-302.50,-436.09
1772487758621,-336.90,-313.99,-446.93
1772487758661,-203.82,-320.88,-329.56
1772487758701,-123.98,-325.01,-259.14
1772487758743,-63.67,-168.91,-211.46
1772487758784,-31.67,-61.73,-184.52
1772487758824,-12.47,2.59,-168.36
1772487758867,23.85,-130.93,-286.30
1772487758906,45.65,-211.05,-357.06
1772487758947,-117.28,-259.11,-399.51
1772487758988,-215.03,-88.57,-424.99
1772487759030,-273.68,13.75,-440.27
1772487759070,-161.24,60.64,-449.44
1772487759111,-91.59,75.10,-326.98
1772487759152,-49.81,83.77,-253.51
1772487759193,-35.38,126.65,-232.16
1772487759236,-26.73,152.38,-219.35
1772487759275,37.00,98.14,-316.89
1772487759318,78.99,22.40,-375.41
1772487759358,104.18,-23.05,-410.53
1772487759400,81.84,50.01,-431.60
1772487759439,55.64,65.44,-444.24
1772487759481,39.92,74.71,-451.82
1772487759521,36.09,67.10,-328.08
1772487759563,33.79,62.54,-253.84
1772487759604,26.44,74.24,-209.26
1772487759644,12.58,-87.94,-310.83
1772487759687,4.26,-185.25,-371.78
1772487759726,-142.11,-243.64,-408.35
1772487759768,-229.93,-278.67,-430.29
1772487759809,-282.62,-299.69,-443.45
1772487759851,-174.17,-116.05,-451.35
1772487759891,-109.09,-5.86,-456.09
1772487759932,-57.29,26.18,-329.34
1772487759972,-32.09,60.46,-254.92
1772487760015,-16.98,81.02,-210.27
1772487760056,-29.22,-83.87,-311.44
1772487760095,-162.19,-182.81,-372.15
1772487760137,-241.98,-242.17,-408.57
1772487760177,-289.85,-277.79,-430.42
1772487760219,-318.58,-299.16,-443.53
1772487760259,-205.52,-92.56,-451.40
1772487760301,-115.76,-25.19,-327.30
1772487760342,-61.91,15.24,-252.84
1772487760383,-28.57,37.31,-209.64
1772487760423,-16.87,74.88,-196.77
1772487760465,-9.84,97.42,-189.06
1772487760505,14.67,128.77,-298.71
1772487760547,29.37,147.57,-364.51
1772487760588,95.06,34.17,-403.98
1772487760628,72.12,90.09,-427.67
1772487760669,58.35,123.64,-441.88
1772487760713,32.89,132.10,-450.41
1772487760752,25.07,114.34,-327.65
1772487760792,20.37,103.68,-253.99
1772487760834,6.50,126.99,-219.35
1772487760874,-1.82,140.98,-198.56
1772487760916,15.15,174.03,-304.41
1772487760956,69.70,95.90,-367.93
1772487760998,102.42,49.02,-406.04
1772487761038,37.30,-103.08,-428.90
1772487761079,26.11,-194.33,-442.62
1772487761123,19.40,-249.08,-450.85
1772487761162,22.72,-126.05,-327.79
1772487761203,24.71,-52.23,-253.95
1772487761244,20.63,1.59,-208.22
1772487761286,-17.41,-131.53,-310.21
1772487761325,-40.24,-211.40,-371.41
1772487761366,34.75,-259.33,-408.12
1772487761408,65.60,-288.08,-430.15
1772487761449,84.11,-305.34,-443.37
1772487761490,105.80,-315.69,-451.30
1772487761531,118.82,-321.90,-456.06
1772487761571,127.06,-243.55,-458.92
1772487761613,127.17,-178.37,-460.63
1772487761654,127.24,-139.25,-461.66
1772487761694,129.78,-118.04,-462.27
1772487761737,132.41,-109.06,-462.64
1772487761776,133.98,-103.67,-462.87
1772487761817,132.41,-98.69,-463.00
1772487761858,131.47,-95.70,-463.08
1772487761900,128.03,-91.10,-463.13
