timestamp,x_uT,y_uT,z_uT
1772487617579,100.46,68.31,-16.85
1772487617620,109.79,57.04,-15.31
1772487617662,110.37,39.59,-15.52
1772487617702,102.18,25.52,-19.29
1772487617744,97.26,17.08,-21.54
1772487617786,90.70,10.45,-24.94
1772487617826,86.77,6.47,-26.98
1772487617867,80.81,-0.86,-26.94
1772487617908,71.79,-6.06,-26.22
1772487617949,66.37,-9.18,-25.78
1772487617990,58.94,-9.67,-24.87
1772487618032,49.57,-7.67,-23.63
1772487618071,43.95,-6.47,-22.89
1772487618112,36.39,-1.46,-21.70
1772487618153,31.86,1.55,-20.99
1772487618195,28.34,9.46,-21.75
1772487618235,24.77,17.73,-22.09
1772487618276,22.63,22.70,-22.29
1772487618318,17.57,31.90,-20.36
1772487618360,13.40,52.32,-14.48
1772487618402,10.90,64.58,-10.95
1772487618443,23.73,84.95,-7.07
1772487618481,31.42,97.17,-4.75
1772487618523,51.42,99.45,-7.27
1772487618563,71.39,89.47,-11.52
1772487618604,83.37,83.49,-14.07
1772487618646,89.36,68.84,-19.35
1772487618686,91.06,54.82,-23.26
1772487618727,92.08,46.41,-25.60
1772487618768,92.98,36.70,-25.46
1772487618809,93.52,30.88,-25.37
1772487618851,90.10,23.64,-26.99
1772487618891,86.12,16.21,-27.80
1772487618934,83.73,11.75,-28.29
1772487618974,79.35,3.83,-27.60
1772487619015,72.40,-3.17,-26.08
1772487619055,68.23,-7.37,-25.17
1772487619096,60.38,-10.98,-23.04
1772487619137,55.67,-13.15,-21.75
1772487619179,44.08,-15.40,-17.76
1772487619219,27.42,-7.72,-14.26
1772487619261,17.42,-3.12,-12.16
1772487619302,11.06,8.29,-13.19
1772487619342,7.75,21.91,-14.79
1772487619385,5.76,30.07,-15.74
1772487619425,5.81,40.97,-16.52
1772487619468,5.84,47.52,-16.99
1772487619506,9.20,57.80,-17.27
1772487619548,16.49,66.88,-18.66
1772487619589,20.86,72.33,-19.50
1772487619630,29.45,77.42,-20.90
1772487619670,43.77,81.24,-20.84
1772487619712,52.36,83.53,-20.80
1772487619752,65.52,77.38,-23.23
1772487619794,73.41,73.68,-24.68
1772487619836,79.23,63.47,-26.87
1772487619876,87.85,53.08,-27.97
1772487619918,93.03,46.85,-28.63
1772487619957,95.73,35.41,-27.28
1772487619999,92.74,23.59,-27.20
1772487620040,90.94,16.51,-27.15
1772487620081,86.55,6.54,-25.61
1772487620121,83.92,0.56,-24.68
1772487620163,74.88,-4.55,-24.01
1772487620203,65.28,-6.09,-23.44
1772487620244,59.52,-7.02,-23.10
1772487620285,49.48,-4.33,-22.77
1772487620327,39.68,1.75,-22.00
1772487620368,33.79,5.40,-21.54
1772487620408,26.73,12.61,-20.78
1772487620451,22.50,16.93,-20.32
1772487620490,18.36,25.67,-19.43
1772487620531,17.00,37.39,-18.65
1772487620572,16.19,44.42,-18.18
1772487620614,20.79,53.15,-18.64
1772487620655,29.88,61.15,-19.32
1772487620695,35.34,65.95,-19.73
1772487620736,47.59,70.03,-20.62
1772487620777,54.94,72.47,-21.16
1772487620819,65.50,69.61,-23.20
1772487620859,75.43,61.39,-25.32
1772487620901,81.39,56.46,-26.60
1772487620942,86.14,46.84,-27.48
1772487620984,87.67,35.91,-28.79
1772487621023,88.59,29.35,-29.57
1772487621067,87.39,18.57,-28.90
1772487621105,86.68,12.11,-28.49
1772487621147,79.74,2.63,-26.54
1772487621187,69.43,-2.36,-24.55
1772487621229,63.25,-5.36,-23.36
1772487621269,54.70,-5.23,-23.09
1772487621311,44.95,-1.30,-22.52
1772487621352,39.11,1.06,-22.18
1772487621393,32.94,6.69,-21.98
1772487621435,29.24,10.07,-21.85
1772487621474,26.12,16.76,-21.74
1772487621515,24.13,25.42,-22.03
1772487621556,22.94,30.62,-22.21
1772487621598,21.97,39.85,-22.44
1772487621638,23.72,54.70,-21.44
1772487621680,24.76,63.60,-20.83
1772487621721,36.99,72.69,-20.64
1772487621762,44.33,78.15,-20.52
1772487621803,58.91,75.53,-22.12
1772487621844,72.72,68.65,-22.63
1772487621885,81.00,64.52,-22.94
1772487621926,90.12,54.33,-23.12
1772487621967,92.49,41.09,-24.66
1772487622007,93.92,33.15,-25.58
1772487622049,90.12,25.33,-27.77
1772487622090,87.84,20.64,-29.09
1772487622131,83.82,14.84,-30.00
1772487622171,78.86,6.56,-29.56
1772487622214,75.89,1.60,-29.30
1772487622253,70.03,-5.64,-26.90
1772487622294,60.92,-8.31,-24.27
1772487622335,55.45,-9.91,-22.70
1772487622377,47.37,-6.25,-21.59
1772487622419,42.52,-4.05,-20.93
1772487622458,37.17,2.10,-20.93
1772487622499,32.98,10.70,-21.43
1772487622541,30.47,15.86,-21.73
1772487622582,27.76,22.95,-21.87
1772487622623,25.08,32.85,-21.79
1772487622665,23.47,38.79,-21.74
1772487622704,23.34,53.99,-19.42
1772487622745,23.26,63.11,-18.03
1772487622786,38.09,75.63,-16.30
1772487622827,57.35,71.58,-20.82
1772487622869,68.91,69.15,-23.53
1772487622909,78.79,60.89,-26.45
1772487622952,88.79,48.41,-27.36
1772487622992,94.79,40.93,-27.90
1772487623033,91.59,30.29,-29.65
1772487623074,89.67,23.90,-30.70
1772487623116,84.41,19.16,-32.23
1772487623155,79.14,14.14,-33.03
1772487623197,75.98,11.12,-33.50
1772487623237,71.87,6.59,-33.30
1772487623278,66.42,4.08,-32.12
1772487623323,63.15,2.58,-31.40
1772487623360,59.22,2.08,-30.73
1772487623401,56.87,1.78,-30.33
1772487623443,51.96,1.49,-29.40
1772487623484,44.00,1.32,-27.69
1772487623524,39.22,1.21,-26.67
1772487623567,28.54,2.82,-24.06
1772487623606,12.49,11.35,-18.57
1772487623648,2.87,16.47,-15.28
1772487623688,-4.18,32.27,-11.30
1772487623730,-8.41,41.75,-8.92
1772487623770,-4.44,57.87,-7.16
1772487623811,9.51,76.89,-3.86
1772487623852,17.87,88.30,-1.88
1772487623894,38.28,95.44,-2.28
1772487623935,64.04,91.65,-4.73
1772487623976,79.50,89.38,-6.20
1772487624017,92.56,79.18,-9.08
1772487624058,100.40,73.06,-10.81
1772487624100,109.79,58.04,-8.45
1772487624139,108.22,38.74,-8.35
1772487624181,107.28,27.16,-8.29
1772487624222,101.45,17.12,-11.52
1772487624263,94.89,6.00,-15.21
1772487624304,90.96,-0.67,-17.43
1772487624345,84.60,-9.87,-18.18
1772487624386,80.78,-15.39,-18.64
1772487624427,72.49,-17.51,-19.20
1772487624469,62.54,-16.70,-19.45
1772487624513,56.56,-16.22,-19.60
1772487624551,48.76,-12.22,-20.02
1772487624593,40.08,-5.16,-20.15
1772487624632,34.87,-0.93,-20.22
1772487624672,29.49,7.03,-20.39
1772487624714,26.27,11.80,-20.50
1772487624754,22.11,19.07,-19.66
1772487624795,17.98,29.76,-18.01
1772487624836,15.50,36.17,-17.03
1772487624878,15.18,48.23,-13.98
1772487624921,21.09,64.05,-10.77
1772487624960,24.64,73.55,-8.84
1772487625002,38.96,81.75,-8.46
1772487625041,47.54,86.67,-8.23
