timestamp,x_uT,y_uT,z_uT
1772488104086,-383.04,-139.18,-301.31
1772488104127,-393.82,-226.57,-303.18
1772488104169,-400.29,-279.01,-304.31
1772488104209,-244.06,-310.47,-304.98
1772488104251,-181.85,-329.34,-305.38
1772488104291,-144.53,-340.67,-305.63
1772488104332,-127.07,-347.46,-205.90
1772488104373,-116.60,-351.54,-146.06
1772488104413,-78.98,-226.97,-98.85
1772488104456,-84.37,-109.86,-46.56
1772488104495,-87.60,-39.60,-15.19
1772488104537,-98.08,-4.90,-1.38
1772488104578,-69.24,-25.20,-19.39
1772488104619,-51.94,-37.38,-30.19
1772488104660,-95.60,37.67,24.67
1772488104702,-121.79,82.70,57.59
1772488104741,-43.40,97.14,134.61
1772488104784,-38.15,40.27,-41.63
1772488104823,-34.99,6.15,-147.38
1772488104865,-184.99,59.43,-210.82
1772488104907,-274.99,-20.86,-63.50
1772488104946,-328.99,-69.03,24.89
1772488104989,-222.99,-184.48,-107.46
1772488105029,-159.39,-253.75,-186.87
1772488105070,-124.76,-295.31,-234.52
