timestamp,x_uT,y_uT,z_uT
1772488254679,-14.15,-43.47,-72.71
1772488254722,-13.91,-43.04,-71.70
1772488254762,-13.76,-42.78,-71.09
1772488254803,-13.45,-42.55,-69.74
1772488254844,-13.23,-41.83,-68.08
1772488254884,-13.10,-41.39,-67.08
1772488254927,-13.75,-42.48,-68.48
1772488254966,-14.13,-49.54,-69.40
1772488255008,-19.75,-53.77,-69.96
1772488255048,-26.50,-65.40,-13.76
1772488255092,-30.55,-72.38,19.96
1772488255130,-31.20,-76.02,25.34
1772488255174,-12.68,-62.71,9.79
1772488255212,-1.57,-54.72,0.46
1772488255253,8.12,-44.37,-28.73
1772488255293,13.93,-38.16,-46.25
1772488255335,17.41,-34.44,-56.76
1772488255376,-0.31,-34.42,-15.84
1772488255418,-10.95,-34.40,8.71
1772488255457,-21.91,-33.63,34.96
1772488255499,-25.54,-45.10,20.29
1772488255541,-27.72,-51.98,11.50
1772488255581,-15.76,-45.81,-21.13
1772488255623,-8.58,-42.11,-40.71
1772488255663,-4.27,-39.89,-52.45
1772488255705,-11.58,-33.73,8.09
1772488255745,-15.96,-30.03,44.42
1772488255787,-28.37,-36.68,46.05
1772488255827,-17.24,-45.22,16.75
1772488255869,-10.56,-50.34,-0.84
1772488255909,-15.28,-47.01,-37.59
1772488255950,-18.11,-45.02,-59.64
1772488255991,-19.81,-43.82,-72.87
1772488256032,-11.41,-24.38,-15.34
1772488256074,-6.37,-12.71,19.17
1772488256114,-16.73,-6.29,41.19
1772488256164,-18.80,-18.73,40.19
1772488256196,-20.04,-26.19,39.60
1772488256240,-2.17,-40.63,1.61
1772488256288,8.56,-49.30,-21.19
1772488256320,14.99,-54.50,-34.87
1772488256360,1.72,-51.91,-2.99
1772488256400,-6.24,-50.36,16.14
1772488256441,-7.30,-38.33,40.02
1772488256483,-16.12,-48.06,35.78
1772488256524,-21.42,-53.90,33.24
1772488256565,-1.97,-47.66,-4.90
1772488256607,9.69,-43.91,-27.79
1772488256647,-25.09,-42.87,-38.99
1772488256690,-16.25,-33.18,-1.99
1772488256729,-10.95,-27.37,20.20
1772488256771,-12.82,-10.54,46.99
1772488256811,-23.21,-16.95,48.41
1772488256852,-29.45,-20.80,49.26
1772488256893,-13.49,-33.94,11.08
1772488256934,-3.91,-41.83,-11.83
1772488256975,-30.23,-35.21,-129.49
1772488257016,-24.10,-37.57,-200.09
1772488257058,-20.42,-38.99,-242.45
1772488257098,-12.36,-21.80,-115.46
1772488257140,-21.01,-23.13,-46.90
1772488257180,-26.20,-23.92,-5.76
1772488257223,-11.39,-34.00,-3.93
1772488257262,-2.51,-40.05,-2.83
1772488257304,-21.03,-36.07,-124.10
1772488257343,-20.54,-35.18,-196.85
1772488257386,-20.25,-34.65,-240.51
1772488257426,-14.98,-21.34,-109.39
1772488257467,-21.90,-29.07,-46.64
1772488257509,-26.04,-33.70,-8.99
1772488257549,-7.55,-40.56,-18.32
1772488257592,3.55,-44.67,-23.92
1772488257631,-21.69,-47.65,-50.14
1772488257676,-18.14,-47.62,-1.74
1772488257713,-16.00,-47.60,27.29
1772488257756,-19.63,-38.28,47.00
1772488257795,-18.58,-44.98,33.68
1772488257837,-17.94,-49.00,25.69
1772488257877,-0.14,-46.32,-4.29
1772488257919,10.53,-44.71,-22.27
1772488257959,-20.62,-35.96,-47.80
1772488258000,-16.70,-36.93,-2.26
1772488258041,-14.34,-37.51,25.06
1772488258082,-17.00,-23.90,46.52
1772488258124,-18.60,-28.75,38.37
1772488258165,-19.55,-31.66,33.48
1772488258207,-8.09,-35.69,14.84
1772488258246,-1.21,-38.11,3.65
1772488258288,-12.18,-38.84,-30.29
1772488258329,-20.54,-43.60,-4.24
1772488258370,-25.55,-46.46,11.39
1772488258410,-17.55,-26.90,39.38
1772488258452,-24.27,-21.06,47.88
1772488258492,-28.31,-17.55,52.99
1772488258533,-16.47,-27.23,36.09
1772488258574,-9.37,-33.04,25.95
1772488258616,-2.05,-28.45,-8.70
1772488258657,-23.45,-33.48,-20.19
1772488258697,-36.28,-36.50,-27.08
1772488258739,-37.15,-51.84,-17.46
1772488258779,-26.43,-54.02,-12.83
1772488258821,-20.00,-55.33,-10.06
1772488258861,-9.67,-46.84,-15.90
1772488258903,-3.48,-41.75,-19.40
1772488258943,-1.76,-41.71,-29.91
1772488258986,-2.18,-48.20,-41.04
1772488259025,-2.43,-52.10,-47.71
1772488259066,-3.20,-55.23,-52.49
1772488259107,-3.26,-57.62,-54.50
1772488259148,-3.30,-59.05,-55.71
1772488259190,-3.58,-61.08,-55.37
1772488259230,-3.74,-62.29,-55.17
1772488259272,-4.20,-64.26,-56.60
1772488259313,-5.21,-67.91,-58.76
1772488259355,-5.81,-70.10,-60.06
1772488259394,-5.70,-72.32,-60.76
1772488259436,-5.64,-73.84,-61.10
1772488259476,-5.60,-74.75,-61.30
