timestamp,x_uT,y_uT,z_uT
1772487307128,45.99,-54.28,5.66
1772487307168,46.65,-51.91,5.07
1772487307209,47.23,-50.93,4.14
1772487307250,47.57,-50.34,3.59
1772487307291,47.45,-50.20,3.34
1772487307333,47.74,-49.87,3.19
1772487307373,47.92,-49.66,3.10
1772487307415,47.84,-49.62,3.12
1772487307455,47.80,-49.59,3.14
1772487307497,47.37,-50.37,3.43
1772487307537,47.48,-50.37,3.49
1772487307578,47.54,-50.37,3.52
1772487307619,48.05,-50.29,3.78
1772487307661,48.10,-50.68,3.74
1772487307703,48.13,-50.92,3.71
1772487307744,48.08,-50.44,3.94
1772487307786,48.05,-50.16,4.08
1772487307828,48.10,-50.13,4.04
1772487307867,48.20,-49.93,4.14
1772487307906,48.27,-49.82,4.20
1772487307948,47.54,-49.53,4.48
1772487307989,47.36,-49.75,4.48
1772487308033,47.25,-49.89,4.49
1772487308071,47.04,-50.66,4.32
1772487308114,46.92,-51.12,4.23
1772487308153,46.73,-51.15,4.37
1772487308194,47.09,-51.20,4.22
1772487308234,47.31,-51.23,4.12
1772487308276,47.12,-51.03,3.41
1772487308317,46.53,-50.84,2.74
1772487308357,46.17,-50.72,2.34
1772487308399,46.72,-50.94,1.85
1772487308440,47.05,-51.07,1.56
1772487308481,47.69,-50.50,1.30
1772487308521,47.63,-50.70,1.15
1772487308564,47.60,-50.82,1.06
1772487308604,47.83,-50.82,1.12
1772487308645,47.83,-50.78,1.25
1772487308685,47.82,-50.76,1.32
1772487308727,47.64,-50.53,1.53
1772487308767,47.53,-50.39,1.65
1772487308808,47.21,-50.34,1.81
1772487308850,47.49,-49.84,2.10
1772487308890,47.66,-49.54,2.28
1772487308933,47.79,-49.40,2.15
1772487308972,47.91,-48.98,2.60
1772487309013,47.98,-48.73,2.87
1772487309054,47.19,-48.84,2.82
1772487309097,46.71,-48.90,2.80
1772487309137,46.97,-48.76,2.86
1772487309179,47.13,-47.95,2.61
1772487309218,47.22,-47.46,2.46
1772487309260,47.20,-47.78,2.87
1772487309300,46.90,-47.47,3.39
1772487309341,46.72,-47.28,3.71
1772487309384,46.94,-47.28,4.30
1772487309424,47.07,-47.27,4.66
1772487309466,47.37,-46.98,4.84
1772487309506,47.44,-45.50,5.76
1772487309547,47.49,-44.61,6.31
1772487309588,46.96,-44.07,7.09
1772487309629,46.80,-42.92,8.05
1772487309670,46.70,-42.22,8.63
1772487309711,46.82,-41.77,9.26
1772487309751,46.89,-41.50,9.63
1772487309793,46.39,-41.30,10.35
1772487309834,46.63,-40.45,11.03
1772487309875,46.78,-39.94,11.43
1772487309916,46.58,-39.93,12.45
1772487309957,45.55,-41.16,15.06
1772487309998,44.93,-41.89,16.63
1772487310039,42.78,-44.96,19.53
1772487310080,41.49,-46.79,21.27
1772487310121,37.18,-52.84,27.21
1772487310163,25.29,-68.32,40.90
1772487310202,18.15,-77.61,49.11
1772487310244,-36.78,-195.51,110.20
1772487310284,-22.50,-266.25,45.71
1772487310326,-13.94,-308.69,7.02
1772487310366,-157.31,-334.16,38.90
1772487310407,-243.33,-349.44,58.03
1772487310449,-105.09,-358.61,-132.36
1772487310490,-35.53,-201.64,-246.60
1772487310531,6.21,-107.45,-315.15
1772487310571,27.55,-64.22,-207.94
1772487310613,38.93,-42.64,-130.07
1772487310654,45.76,-29.69,-83.35
1772487310695,48.47,-23.96,-50.14
1772487310736,50.10,-20.52,-30.21
1772487310776,50.83,-18.68,-15.55
1772487310817,50.53,-17.90,-5.13
1772487310858,50.36,-17.43,1.13
1772487310900,50.03,-16.89,6.23
1772487310941,49.95,-16.83,10.11
1772487310982,49.90,-16.79,12.43
1772487311023,49.61,-16.69,13.95
1772487311064,49.44,-16.64,14.86
1772487311105,49.26,-16.96,15.28
1772487311146,49.19,-16.61,15.29
1772487311186,49.15,-16.40,15.30
1772487311229,49.46,-16.61,15.06
1772487311268,49.75,-17.24,14.79
1772487311311,49.92,-17.61,14.63
1772487311350,49.70,-17.44,14.82
1772487311391,49.56,-17.34,14.93
1772487311432,49.66,-17.89,15.24
1772487311473,49.65,-17.83,15.15
1772487311515,49.65,-17.79,15.09
1772487311555,49.97,-17.91,14.85
1772487311597,50.49,-17.80,14.87
1772487311637,50.80,-17.74,14.88
1772487311678,50.41,-17.84,14.76
1772487311719,50.17,-17.91,14.69
